RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 383 - 383 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 06:07:50,1990-01-01 02:00:00,1990-01-01 20:07:50,1040.47729032,1674.48923329,1087.16526597,,,,,383,1,1053,Yungaburra,145.5851,-17.26885,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 347 - 347 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 17:58:26,1990-01-01 02:00:00,1990-01-02 07:58:26,1649.41507322,2654.48156055,1800.32914378,,,,,347,1,1017,Bamaga,142.3893,-10.89279,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 293 - 293 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 18:41:36,1990-01-01 02:00:00,1990-01-01 08:41:36.000001,381.77503981,614.40859849,402.11137652,,,,,293,1,1185,Bouldercombe,150.4668,-23.57818,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 242 - 242 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 06:22:18,1990-01-01 02:00:00,1990-01-01 20:22:18,1080.26056573,1738.51433693,1100.32106116,,,,,242,1,1134,Cloncurry,140.5092,-20.70554,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 439 - 439 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 02:28:16,1990-01-01 02:00:00,1990-01-01 16:28:16,837.23620331,1347.40375518,869.84882358,,,,,439,1,1109,Alice River,146.6023,-19.32778,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 438 - 438 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 02:25:50,1990-01-01 02:00:00,1990-01-01 16:25:50,834.91221922,1343.66365786,867.38149507,,,,,438,1,1108,Rangewood,146.6392,-19.31192,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 430 - 430 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 02:36:53,1990-01-01 02:00:00,1990-01-01 16:36:53,846.11407857,1361.69133904,878.49655226,,,,,430,1,1100,Saunders Beach,146.6098,-19.15875,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 412 - 412 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 04:37:28,1990-01-01 02:00:00,1990-01-01 18:37:28,963.27130711,1550.23799895,998.9214126,,,,,412,1,1082,Carmoo,146.0461,-17.94788,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 248 - 248 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 22:43:51,1990-01-01 02:00:00,1990-01-01 12:43:51,614.07557781,988.26082322,645.28284179,,,,,248,1,1140,Haliday Bay - Ball Bay,148.9879,-20.90075,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 315 - 315 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 18:00:15,1990-01-01 02:00:00,1990-01-01 08:00:15,344.76403458,554.84504016,360.71898554,,,,,315,1,1207,Thangool,150.5751,-24.48738,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 249 - 249 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 14:35:56,1990-01-01 02:00:00,1990-01-01 04:35:56,133.69171496,215.15638963,155.29461484,,,,,249,1,1141,Killarney,152.2963,-28.33305,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 251 - 251 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 22:19:09,1990-01-01 02:00:00,1990-01-01 12:19:09,591.28987961,951.59072319,620.01033303,,,,,251,1,1143,Farleigh,149.1017,-21.10705,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 364 - 364 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 07:13:51,1990-01-01 02:00:00,1990-01-01 21:13:51,1086.22947215,1748.12037987,1152.3769549,,,,,364,1,1034,Mossman,145.3731,-16.46155,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 254 - 254 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 22:28:05,1990-01-01 02:00:00,1990-01-01 12:28:05,598.53080429,963.24388518,629.31494848,,,,,254,1,1146,Marian,148.9428,-21.14558,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 255 - 255 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 22:14:27,1990-01-01 02:00:00,1990-01-01 12:14:27.000001,585.17505891,941.74985351,615.2344905,,,,,255,1,1147,Mackay,149.1664,-21.15497,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 397 - 397 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 04:55:40,1990-01-01 02:00:00,1990-01-01 18:55:40,981.64598598,1579.80923729,1017.08322579,,,,,397,1,1067,Mourilyan,146.0419,-17.583,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 375 - 375 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 05:53:07.000001,1990-01-01 02:00:00,1990-01-01 19:53:07,1030.37556867,1658.23205566,1072.80875314,,,,,375,1,1045,Goldsborough,145.7509,-17.14553,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 369 - 369 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 06:39:36,1990-01-01 02:00:00,1990-01-01 20:39:36,1057.3650616,1701.66752103,1118.58293351,,,,,369,1,1039,Kuranda,145.6352,-16.82032,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 264 - 264 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 22:00:35,1990-01-01 02:00:00,1990-01-01 12:00:35,572.54278536,921.42013921,601.04135386,,,,,264,1,1156,Sarina Beach,149.3095,-21.38995,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 363 - 363 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 07:12:48,1990-01-01 02:00:00,1990-01-01 21:12:48,1085.58318321,1747.08027656,1151.35988691,,,,,363,1,1033,Cooya Beach,145.4067,-16.44813,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
