RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 138 - 138 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:48:55,1990-01-01 02:00:00,1990-01-01 04:48:55,158.17378262,254.55653714,167.01928929,,,,,138,1,1252,Tiaro,152.584,-25.725,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 294 - 294 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 20:49:27,1990-01-01 02:00:00,1990-01-01 10:49:27,511.10572478,822.54657663,529.52187257,,,,,294,1,1186,Bluff,149.0695,-23.57993,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 201 - 201 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:06:42,1990-01-01 02:00:00,1990-01-01 03:06:42.000001,59.81773333,96.26750277,66.38019306,,,,,201,1,1315,Glass House Mountain,152.9507,-26.89771,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 142 - 142 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:55:53,1990-01-01 02:00:00,1990-01-01 04:55:53.000001,164.26855289,264.36513872,174.0804057,,,,,142,1,1256,Rainbow Beach,153.0922,-25.90782,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 404 - 404 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 05:17:35,1990-01-01 02:00:00,1990-01-01 19:17:35,1005.25885821,1617.81054752,1037.46309309,,,,,404,1,1074,Kurrimine,146.1047,-17.77796,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 181 - 181 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 22:19:49,1990-01-01 02:00:00,1990-01-01 12:19:49,595.54991728,958.44660297,620.49073149,,,,,181,1,1295,Quilpie,144.2683,-26.61502,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 143 - 143 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:42:07,1990-01-01 02:00:00,1990-01-01 04:42:07,151.50800557,243.82898737,160.24326045,,,,,143,1,1257,Tin Can Bay,153.0031,-25.91357,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 421 - 421 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 03:56:57,1990-01-01 02:00:00,1990-01-01 17:56:57,930.18900194,1496.99708313,958.63418166,,,,,421,1,1091,Trebonne,146.0781,-18.62689,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 377 - 377 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 08:35:22.000001,1990-01-01 02:00:00,1990-01-01 22:35:22,1173.74763512,1888.96749203,1237.54701383,,,,,377,1,1047,Chillagoe,144.5225,-17.15243,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 166 - 166 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 20:09:52.000001,1990-01-01 02:00:00,1990-01-01 10:09:52,464.53385197,747.59626266,489.53263445,,,,,166,1,1280,Charleville,146.2416,-26.40697,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
