RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 273 - 273 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 12:56:27.000001,1990-01-01 02:00:00,1990-01-01 02:56:27,47.40339573,76.28852307,56.45769829,,,,,273,1,1165,Byfield,150.6508,-22.85074,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 269 - 269 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 21:04:48,1990-01-01 02:00:00,1990-01-01 11:04:48.000001,537.14575057,864.45401971,545.09813391,,,,,269,1,1161,Winton,143.0414,-22.38676,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 204 - 204 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:48:44,1990-01-01 02:00:00,1990-01-01 08:48:44,381.13035436,613.37107575,409.40780373,,,,,204,1,1318,Kilcoy,152.5638,-26.94019,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 30 - 30 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:33:27,1990-01-01 02:00:00,1990-01-01 09:33:27,426.19722963,685.89932612,453.78236876,,,,,30,1,1363,Kensington Grove - Regency Downs,152.4572,-27.53986,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 22 - 22 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:03:30,1990-01-01 02:00:00,1990-01-01 09:03:30,394.75119068,635.2917308,423.48724769,,,,,22,1,1355,Gowrie Junction,151.8928,-27.49125,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 59 - 59 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:29:02.000001,1990-01-01 02:00:00,1990-01-01 09:29:02,426.224316,685.9429175,449.65549376,,,,,59,1,1392,Cabbage Tree Point,153.3552,-27.73664,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 24 - 24 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:04:38,1990-01-01 02:00:00,1990-01-01 10:04:38,416.23241183,669.8624743,484.58980276,,,,,24,1,1357,Dunwich,153.4038,-27.49776,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 15 - 15 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:46:38.000001,1990-01-01 02:00:00,1990-01-01 08:46:38,379.22154013,610.29913088,406.44827651,,,,,15,1,1348,Oakey,151.7183,-27.43202,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 17 - 17 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:27:56,1990-01-01 02:00:00,1990-01-01 09:27:56,421.49885615,678.33801183,448.39793212,,,,,17,1,1350,Lowood,152.5763,-27.46078,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 35 - 35 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:30:15,1990-01-01 02:00:00,1990-01-01 09:30:15,418.53400615,673.56653872,450.4888798,,,,,35,1,1368,Placid Hills,152.2504,-27.5578,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 19 - 19 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:15:07,1990-01-01 02:00:00,1990-01-01 09:15:07,403.22583545,648.9303768,435.25742647,,,,,19,1,1352,Highfields,151.9481,-27.46253,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 270 - 270 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 15:31:43,1990-01-01 02:00:00,1990-01-01 05:31:43,206.8446671,332.8848897,211.79335019,,,,,270,1,1162,Dysart,148.3481,-22.58982,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 112 - 112 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 15:25:46,1990-01-01 02:00:00,1990-01-01 05:25:46,196.21367263,315.77592831,206.09592794,,,,,112,1,1226,Mount Perry,151.6442,-25.18036,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 21 - 21 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:54:55,1990-01-01 02:00:00,1990-01-01 08:54:55,387.52583578,623.66362599,414.78064018,,,,,21,1,1354,Kingsthorpe,151.8191,-27.47543,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
