RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 222 - 222 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 22:35:08,1990-01-01 02:00:00,1990-01-01 12:35:08,625.15220477,1006.086962,636.22064235,,,,,222,1,1114,Giru,147.1066,-19.51333,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 253 - 253 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 20:40:58,1990-01-01 02:00:00,1990-01-01 10:40:58,505.51079455,813.54239123,522.15244941,,,,,253,1,1145,Finch Hatton,148.6313,-21.14165,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 223 - 223 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 23:02:00,1990-01-01 02:00:00,1990-01-01 13:02:00,649.18798024,1044.7688704,663.19395467,,,,,223,1,1115,Kalamia Estate,147.4184,-19.53428,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 224 - 224 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 22:50:47,1990-01-01 02:00:00,1990-01-01 12:50:47,642.49093359,1033.99099701,651.92747487,,,,,224,1,1116,Brandon,147.3554,-19.55389,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 275 - 275 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:57:22,1990-01-01 02:00:00,1990-01-01 08:57:22,409.48119054,658.9974151,417.63556851,,,,,275,1,1167,Aramac,145.2439,-22.9698,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 226 - 226 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 23:04:56.000001,1990-01-01 02:00:00,1990-01-01 13:04:56,653.12876163,1051.11095597,666.66540329,,,,,226,1,1118,Home Hill,147.4144,-19.66043,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 231 - 231 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 21:48:46,1990-01-01 02:00:00,1990-01-01 11:48:46,575.34115397,925.92368594,589.26473892,,,,,231,1,1123,Hideaway Bay - Dingo Beach,148.4886,-20.08489,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 376 - 376 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 03:17:47,1990-01-01 02:00:00,1990-01-01 17:17:47,886.25151588,1426.28641214,918.17683962,,,,,376,1,1046,Dimbulah,145.1096,-17.15058,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 233 - 233 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 21:42:26,1990-01-01 02:00:00,1990-01-01 11:42:26,564.60363724,908.64329325,583.08497773,,,,,233,1,1125,Airlie Beach,148.7132,-20.26829,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 296 - 296 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:42:05,1990-01-01 02:00:00,1990-01-01 06:42:05,269.0434651,432.98435226,281.88435789,,,,,296,1,1188,Dingo,149.3315,-23.64629,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 278 - 278 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:40:39,1990-01-01 02:00:00,1990-01-01 07:40:39,316.89955584,510.00141879,340.77296703,,,,,278,1,1170,Yeppoon,150.7431,-23.12635,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
