RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 176 - 176 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:43:30,1990-01-01 02:00:00,1990-01-01 07:43:30,305.88772902,492.27956592,344.67000622,,,,,176,1,1290,Roma,148.7879,-26.57094,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 129 - 129 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:21:15,1990-01-01 02:00:00,1990-01-01 03:21:15,72.50796132,116.69048588,81.32511479,,,,,129,1,1243,Biggenden,152.0449,-25.50952,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 373 - 373 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 04:57:15,1990-01-01 02:00:00,1990-01-01 18:57:15,971.09170721,1562.8237381,1018.30070727,,,,,373,1,1043,Mareeba - South,145.4211,-17.05062,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 348 - 348 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 16:16:56.000001,1990-01-01 02:00:00,1990-01-02 06:16:56,1554.60378517,2501.89727783,1698.58361309,,,,,348,1,1018,Injinoo,142.3275,-10.90209,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 320 - 320 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:18:13,1990-01-01 02:00:00,1990-01-01 04:18:13,124.75152819,200.76852492,138.41607913,,,,,320,1,1212,Gooburrum,152.345,-24.81685,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 272 - 272 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:48:29,1990-01-01 02:00:00,1990-01-01 10:48:29.000001,511.88057613,823.7935815,528.81377246,,,,,272,1,1164,Clermont,147.6374,-22.82681,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 210 - 210 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:25:16.000001,1990-01-01 02:00:00,1990-01-01 03:25:16,81.17859334,130.6445434,85.37733465,,,,,210,1,1324,Toorbul,153.0991,-27.03348,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 186 - 186 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 16:00:15,1990-01-01 02:00:00,1990-01-01 06:00:15,211.81664268,340.88652478,240.87785673,,,,,186,1,1300,Miles,150.1857,-26.65858,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 153 - 153 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:07:37,1990-01-01 02:00:00,1990-01-01 02:07:37,4.05987721,6.5337521,7.60932069,,,,,153,1,1267,Nahrunda,152.6127,-26.20237,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 130 - 130 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:05:04,1990-01-01 02:00:00,1990-01-01 03:05:04,57.73491653,92.91552734,65.10509803,,,,,130,1,1244,Oakhurst,152.6206,-25.51008,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
