RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
"Route 301 - 301 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 21:00,1/01/1990 2:00,1/01/1990 11:00,514.236666,827.5853482,540.1346539,,,,,301,1,1193,Gladstone,151.2578,-23.84753,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 280 - 280 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 20:04,1/01/1990 2:00,1/01/1990 10:04,467.8762278,752.9753059,485.0109154,,,,,280,1,1172,Mulambin,150.7857,-23.19155,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 244 - 244 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 17:37,1/01/1990 2:00,1/01/1990 7:37,307.9372352,495.577933,338.2240319,,,,,244,1,1136,Richmond,143.1423,-20.73186,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 107 - 107 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 5:31,1/01/1990 2:00,1/01/1990 19:31,1033.284901,1662.914182,1054.096419,,,,,107,1,1440,Hungerford,144.409847,-28.996741,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 431 - 431 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 12:24,1/01/1990 2:00,1/01/1990 2:24,21.04479019,33.86837456,24.33048709,,,,,431,1,1101,Bluewater,146.5589,-19.1675,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 109 - 109 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,37:33.0,1/01/1990 2:00,1/01/1990 12:37,612.7904728,986.1926431,638.9380611,,,,,109,1,1223,Gin Gin,151.9557,-24.99157,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 398 - 398 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 14:47,1/01/1990 2:00,1/01/1990 4:47,157.0867315,252.8070944,168.2098681,,,,,398,1,1068,South Johnstone,145.9951,-17.60097,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 314 - 314 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 22:42,1/01/1990 2:00,42:01.0,611.9725879,984.8763823,647.6282,,,,,314,1,1206,Blackall,145.4645,-24.42336,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 125 - 125 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 0:00,1/01/1990 2:00,1/01/1990 14:00,692.4269696,1114.355418,722.4253597,,,,,125,1,1239,Booral,152.9037,-25.36202,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 111 - 111 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,14:37.0,1/01/1990 2:00,1/01/1990 13:14,645.885204,1039.453557,676.4140704,,,,,111,1,1225,Cordalba,152.2111,-25.15681,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 133 - 133 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 0:10,1/01/1990 2:00,1/01/1990 14:10,698.0722185,1123.440583,732.2768728,,,,,133,1,1247,Maaroom,152.8722,-25.61156,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 115 - 115 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,09:52.0,1/01/1990 2:00,1/01/1990 13:09,645.3289361,1038.558328,671.6611387,,,,,115,1,1229,Apple Tree Creek,152.2338,-25.22391,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 410 - 410 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:06,1/01/1990 2:00,1/01/1990 15:06,742.158109,1194.390089,791.3431982,,,,,410,1,1080,Doomadgee,138.824,-17.94141,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 116 - 116 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 23:44,1/01/1990 2:00,1/01/1990 13:44,676.8833042,1089.340263,706.5851901,,,,,116,1,1230,Burrum Heads - South,152.5934,-25.23535,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 389 - 389 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 15:39,1/01/1990 2:00,1/01/1990 5:39,201.8340089,324.8210009,220.2040204,,,,,389,1,1059,Tarzali,145.61,-17.42092,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 303 - 303 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 21:05,1/01/1990 2:00,1/01/1990 11:05,523.8401178,843.0406366,546.0724912,,,,,303,1,1195,Wurdong Heights,151.3025,-23.98485,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 246 - 246 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 16:08,1/01/1990 2:00,08:43.0,235.1395678,378.4212094,248.8488104,,,,,246,1,1138,Seaforth,148.9607,-20.89524,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 154 - 154 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:29,1/01/1990 2:00,1/01/1990 15:29,809.3540594,1302.531704,813.6298435,,,,,154,1,1268,Gowrie,146.3207,-26.23114,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
